1	0.925095509550955
2	0.9300460046004599
3	0.922545504550455
4	0.91754600460046
5	0.9150212521252126
6	0.9175212521252125
7	0.9200212521252125
8	0.9175212521252125
9	0.9175212521252125
10	0.9175212521252125
11	0.9175212521252125
12	0.9175212521252125
13	0.9175212521252125
14	0.9175212521252125
15	0.9175212521252125
16	0.9175212521252125
17	0.9175212521252125
18	0.9175212521252125
19	0.9175212521252125
20	0.9175212521252125
21	0.9175212521252125
22	0.9175212521252125
23	0.9175212521252125
24	0.9175212521252125
25	0.9175212521252125
26	0.9175212521252125
27	0.9175212521252125
28	0.9175212521252125
29	0.9175212521252125
30	0.9175212521252125
31	0.9175212521252125
32	0.9175212521252125
33	0.9175212521252125
34	0.9175212521252125
35	0.9175212521252125
36	0.9175212521252125
37	0.9175212521252125
38	0.9175212521252125
39	0.9175212521252125
40	0.9175212521252125
41	0.9175212521252125
42	0.9175212521252125
43	0.9175212521252125
44	0.9175212521252125
45	0.9175212521252125
46	0.9175212521252125
47	0.9175212521252125
48	0.9175212521252125
49	0.9175212521252125
50	0.9175212521252125
51	0.9175212521252125
52	0.9175212521252125
53	0.9175212521252125
54	0.9175212521252125
55	0.9175212521252125
56	0.9175212521252125
57	0.9175212521252125
58	0.9175212521252125
59	0.9175212521252125
60	0.9175212521252125
61	0.9175212521252125
62	0.9175212521252125
63	0.9175212521252125
64	0.9175212521252125
65	0.9175212521252125
66	0.9175212521252125
67	0.9175212521252125
68	0.9175212521252125
69	0.9175212521252125
70	0.9175212521252125
71	0.9175212521252125
72	0.9175212521252125
73	0.9175212521252125
74	0.9175212521252125
75	0.9175212521252125
76	0.9175212521252125
77	0.9175212521252125
78	0.9175212521252125
79	0.9175212521252125
80	0.9175212521252125
81	0.9175212521252125
82	0.9175212521252125
83	0.9175212521252125
84	0.9175212521252125
85	0.9175212521252125
86	0.9175212521252125
87	0.9175212521252125
88	0.9175212521252125
89	0.9175212521252125
90	0.9175212521252125
91	0.9175212521252125
92	0.9175212521252125
93	0.9175212521252125
94	0.9175212521252125
95	0.9175212521252125
96	0.9175212521252125
97	0.9175212521252125
98	0.9175212521252125
99	0.9175212521252125
100	0.9175212521252125
101	0.9175212521252125
102	0.9175212521252125
103	0.9175212521252125
104	0.9175212521252125
105	0.9175212521252125
106	0.9175212521252125
107	0.9175212521252125
108	0.9175212521252125
109	0.9175212521252125
110	0.9175212521252125
111	0.9175212521252125
112	0.9175212521252125
113	0.9175212521252125
114	0.9175212521252125
115	0.9175212521252125
116	0.9175212521252125
117	0.9175212521252125
118	0.9175212521252125
119	0.9175212521252125
120	0.9175212521252125
121	0.9175212521252125
122	0.9175212521252125
123	0.9175212521252125
124	0.9175212521252125
125	0.9175212521252125
126	0.9175212521252125
127	0.9175212521252125
128	0.9175212521252125
129	0.9175212521252125
130	0.9175212521252125
131	0.9175212521252125
132	0.9175212521252125
